UID,FIPS,Admin2,Province_State,treat1,date,cases,cities,daily_count,treat_start,stay_start,mask_start,eviction_start,eviction_end,time,stay_days,mask_days,evict_days,evict_days_end,cal_week,pre_post,at_home,mask_mandate,evict_start,evict_end,evict_ban,pop,case_rate
84048029,48029,Bexar,Texas,0,2020-05-25,2496,San Antonio,1,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,24,-11,-39,67,6,21,1,1,0,1,0,1,2003554,0.0499113076063835
84048029,48029,Bexar,Texas,0,2020-05-26,2564,San Antonio,68,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,25,-10,-38,68,7,21,1,1,0,1,0,1,2003554,3.39396891723408
84048029,48029,Bexar,Texas,0,2020-05-27,2618,San Antonio,54,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,26,-9,-37,69,8,22,1,1,0,1,0,1,2003554,2.69521061074471
84048029,48029,Bexar,Texas,0,2020-05-28,2671,San Antonio,53,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,27,-8,-36,70,9,22,1,1,0,1,0,1,2003554,2.64529930313832
84048029,48029,Bexar,Texas,0,2020-05-29,2797,San Antonio,126,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,28,-7,-35,71,10,22,1,1,0,1,0,1,2003554,6.28882475840432
84048029,48029,Bexar,Texas,0,2020-05-30,2817,San Antonio,20,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,29,-6,-34,72,11,22,1,1,0,1,0,1,2003554,0.998226152127669
84048029,48029,Bexar,Texas,0,2020-05-31,2841,San Antonio,24,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,30,-5,-33,73,12,22,1,1,0,1,0,1,2003554,1.1978713825532
84048029,48029,Bexar,Texas,0,2020-06-01,2876,San Antonio,35,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,31,-4,-32,74,13,22,1,1,0,1,0,1,2003554,1.74689576622342
84048029,48029,Bexar,Texas,0,2020-06-02,2942,San Antonio,66,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,32,-3,-31,75,14,22,1,1,0,1,1,0,2003554,3.29414630202131
84048029,48029,Bexar,Texas,0,2020-06-03,3000,San Antonio,58,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,33,-2,-30,76,15,23,1,1,0,1,1,0,2003554,2.89485584117024
84048029,48029,Bexar,Texas,0,2020-06-04,3139,San Antonio,139,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,34,-1,-29,77,16,23,1,1,0,1,1,0,2003554,6.9376717572873
84048029,48029,Bexar,Texas,0,2020-06-05,3294,San Antonio,155,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,35,0,-28,78,17,23,1,1,0,1,1,0,2003554,7.73625267898944
84048029,48029,Bexar,Texas,0,2020-06-06,3349,San Antonio,55,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,36,1,-27,79,18,23,1,1,0,1,1,0,2003554,2.74512191835109
84048029,48029,Bexar,Texas,0,2020-06-07,3372,San Antonio,23,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,37,2,-26,80,19,23,1,1,0,1,1,0,2003554,1.14796007494682
84048029,48029,Bexar,Texas,0,2020-06-08,3500,San Antonio,128,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,38,3,-25,81,20,23,1,1,0,1,1,0,2003554,6.38864737361708
84048029,48029,Bexar,Texas,0,2020-06-09,3651,San Antonio,151,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,39,4,-24,82,21,23,1,1,0,1,1,0,2003554,7.5366074485639
84048029,48029,Bexar,Texas,0,2020-06-10,3827,San Antonio,176,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,40,5,-23,83,22,24,1,1,0,1,1,0,2003554,8.78439013872349
84048029,48029,Bexar,Texas,0,2020-06-11,4018,San Antonio,191,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,41,6,-22,84,23,24,1,1,0,1,1,0,2003554,9.53305975281924
84048029,48029,Bexar,Texas,0,2020-06-12,4236,San Antonio,218,2020-05-01,2020-06-05,2020-07-03,2020-03-19,2020-05-19,42,7,-21,85,24,24,1,1,0,1,1,0,2003554,10.8806650581916
84048113,48113,Dallas,Texas,0,2020-04-17,656,Dallas,41,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-14,-28,-77,29,-32,16,0,1,0,1,0,1,2635516,1.55567258935252
84048113,48113,Dallas,Texas,0,2020-04-18,692,Dallas,36,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-13,-27,-76,30,-31,16,0,1,0,1,0,1,2635516,1.36595641991929
84048113,48113,Dallas,Texas,0,2020-04-19,764,Dallas,72,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-12,-26,-75,31,-30,16,0,1,0,1,0,1,2635516,2.73191283983857
84048113,48113,Dallas,Texas,0,2020-04-20,846,Dallas,82,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-11,-25,-74,32,-29,16,0,1,0,1,0,1,2635516,3.11134517870504
84048113,48113,Dallas,Texas,0,2020-04-21,959,Dallas,113,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-10,-24,-73,33,-28,16,0,1,0,1,0,1,2635516,4.2875854291911
84048113,48113,Dallas,Texas,0,2020-04-22,1046,Dallas,87,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-9,-23,-72,34,-27,17,0,1,0,1,0,1,2635516,3.30106134813828
84048113,48113,Dallas,Texas,0,2020-04-23,1136,Dallas,90,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-8,-22,-71,35,-26,17,0,1,0,1,0,1,2635516,3.41489104979822
84048113,48113,Dallas,Texas,0,2020-04-24,1260,Dallas,124,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-7,-21,-70,36,-25,17,0,1,0,1,0,1,2635516,4.70496100194421
84048113,48113,Dallas,Texas,0,2020-04-25,1349,Dallas,89,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-6,-20,-69,37,-24,17,0,1,0,1,0,1,2635516,3.37694781591157
84048113,48113,Dallas,Texas,0,2020-04-26,1446,Dallas,97,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-5,-19,-68,38,-23,17,0,1,0,1,0,1,2635516,3.68049368700475
84048113,48113,Dallas,Texas,0,2020-04-27,1575,Dallas,129,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-4,-18,-67,39,-22,17,0,1,0,1,0,1,2635516,4.89467717137745
84048113,48113,Dallas,Texas,0,2020-04-28,1657,Dallas,82,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-3,-17,-66,40,-21,17,0,1,0,1,0,1,2635516,3.11134517870504
84048113,48113,Dallas,Texas,0,2020-04-29,2011,Dallas,354,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-2,-16,-65,41,-20,18,0,1,0,1,0,1,2635516,13.431904795873
84048113,48113,Dallas,Texas,0,2020-04-30,2163,Dallas,152,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,-1,-15,-64,42,-19,18,0,1,0,1,0,1,2635516,5.76737155077032
84048113,48113,Dallas,Texas,0,2020-05-01,2320,Dallas,157,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,0,-14,-63,43,-18,18,0,1,0,1,0,1,2635516,5.95708772020356
84048113,48113,Dallas,Texas,0,2020-05-02,2455,Dallas,135,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,1,-13,-62,44,-17,18,0,1,0,1,0,1,2635516,5.12233657469733
84048113,48113,Dallas,Texas,0,2020-05-03,2539,Dallas,84,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,2,-12,-61,45,-16,18,0,1,0,1,0,1,2635516,3.18723164647834
84048113,48113,Dallas,Texas,0,2020-05-04,2789,Dallas,250,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,3,-11,-60,46,-15,18,0,1,0,1,0,1,2635516,9.48580847166172
84048113,48113,Dallas,Texas,0,2020-05-05,3025,Dallas,236,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,4,-10,-59,47,-14,18,0,1,0,1,0,1,2635516,8.95460319724866
84048113,48113,Dallas,Texas,0,2020-05-06,3263,Dallas,238,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,5,-9,-58,48,-13,19,0,1,0,1,0,1,2635516,9.03048966502195
84048113,48113,Dallas,Texas,0,2020-05-07,3339,Dallas,76,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,6,-8,-57,49,-12,19,0,1,0,1,0,1,2635516,2.88368577538516
84048113,48113,Dallas,Texas,0,2020-05-08,3532,Dallas,193,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,7,-7,-56,50,-11,19,0,1,0,1,0,1,2635516,7.32304414012285
84048113,48113,Dallas,Texas,0,2020-05-09,3734,Dallas,202,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,8,-6,-55,51,-10,19,0,1,0,1,0,1,2635516,7.66453324510267
84048113,48113,Dallas,Texas,0,2020-05-10,3848,Dallas,114,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,9,-5,-54,52,-9,19,0,1,0,1,0,1,2635516,4.32552866307774
84048113,48113,Dallas,Texas,0,2020-05-11,3913,Dallas,65,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,10,-4,-53,53,-8,19,0,1,0,1,0,1,2635516,2.46631020263205
84048113,48113,Dallas,Texas,0,2020-05-12,4086,Dallas,173,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,11,-3,-52,54,-7,19,0,1,0,1,0,1,2635516,6.56417946238991
84048113,48113,Dallas,Texas,0,2020-05-13,4260,Dallas,174,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,12,-2,-51,55,-6,20,0,1,0,1,0,1,2635516,6.60212269627655
84048113,48113,Dallas,Texas,0,2020-05-14,4402,Dallas,142,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,13,-1,-50,56,-5,20,0,1,0,1,0,1,2635516,5.38793921190386
84048113,48113,Dallas,Texas,0,2020-05-15,4584,Dallas,182,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,14,0,-49,57,-4,20,1,1,0,1,0,1,2635516,6.90566856736973
84048113,48113,Dallas,Texas,0,2020-05-16,4747,Dallas,163,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,15,1,-48,58,-3,20,1,1,0,1,0,1,2635516,6.18474712352344
84048113,48113,Dallas,Texas,0,2020-05-17,4904,Dallas,157,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,16,2,-47,59,-2,20,1,1,0,1,0,1,2635516,5.95708772020356
84048113,48113,Dallas,Texas,0,2020-05-18,5056,Dallas,152,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,17,3,-46,60,-1,20,1,1,0,1,0,1,2635516,5.76737155077032
84048113,48113,Dallas,Texas,0,2020-05-19,5212,Dallas,156,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,18,4,-45,61,0,20,1,1,0,1,0,1,2635516,5.91914448631691
84048113,48113,Dallas,Texas,0,2020-05-20,5349,Dallas,137,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,19,5,-44,62,1,21,1,1,0,1,0,1,2635516,5.19822304247062
84048113,48113,Dallas,Texas,0,2020-05-21,5421,Dallas,72,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,20,6,-43,63,2,21,1,1,0,1,0,1,2635516,2.73191283983857
84048113,48113,Dallas,Texas,0,2020-05-22,5479,Dallas,58,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,21,7,-42,64,3,21,1,1,0,1,0,1,2635516,2.20070756542552
84048113,48113,Dallas,Texas,0,2020-05-23,5520,Dallas,41,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,22,8,-41,65,4,21,1,1,0,1,0,1,2635516,1.55567258935252
84048113,48113,Dallas,Texas,0,2020-05-24,5552,Dallas,32,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,23,9,-40,66,5,21,1,1,0,1,0,1,2635516,1.2141834843727
84048113,48113,Dallas,Texas,0,2020-05-25,5761,Dallas,209,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,24,10,-39,67,6,21,1,1,0,1,0,1,2635516,7.9301358823092
84048113,48113,Dallas,Texas,0,2020-05-26,5833,Dallas,72,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,25,11,-38,68,7,21,1,1,0,1,0,1,2635516,2.73191283983857
84048113,48113,Dallas,Texas,0,2020-05-27,5892,Dallas,59,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,26,12,-37,69,8,22,1,1,0,1,0,1,2635516,2.23865079931217
84048113,48113,Dallas,Texas,0,2020-05-28,6076,Dallas,184,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,27,13,-36,70,9,22,1,1,0,1,0,1,2635516,6.98155503514302
84048113,48113,Dallas,Texas,0,2020-05-29,6208,Dallas,132,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,28,14,-35,71,10,22,1,1,0,1,0,1,2635516,5.00850687303739
84048113,48113,Dallas,Texas,0,2020-05-30,6370,Dallas,162,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,29,15,-34,72,11,22,1,0,0,1,0,1,2635516,6.14680388963679
84048113,48113,Dallas,Texas,0,2020-05-31,6395,Dallas,25,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,30,16,-33,73,12,22,1,0,0,1,0,1,2635516,0.948580847166172
84048113,48113,Dallas,Texas,0,2020-06-01,6472,Dallas,77,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,31,17,-32,74,13,22,1,0,0,1,0,1,2635516,2.92162900927181
84048113,48113,Dallas,Texas,0,2020-06-02,6552,Dallas,80,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,32,18,-31,75,14,22,1,0,0,1,1,0,2635516,3.03545871093175
84048113,48113,Dallas,Texas,0,2020-06-03,6626,Dallas,74,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,33,19,-30,76,15,23,1,0,0,1,1,0,2635516,2.80779930761187
84048113,48113,Dallas,Texas,0,2020-06-04,8656,Dallas,2030,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,34,20,-29,77,16,23,1,0,0,1,1,0,2635516,77.0247647898932
84048113,48113,Dallas,Texas,0,2020-06-05,9156,Dallas,500,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,35,21,-28,78,17,23,1,0,0,1,1,0,2635516,18.9716169433234
84048113,48113,Dallas,Texas,0,2020-06-06,9428,Dallas,272,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,36,22,-27,79,18,23,1,0,0,1,1,0,2635516,10.3205596171679
84048113,48113,Dallas,Texas,0,2020-06-07,9481,Dallas,53,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,37,23,-26,80,19,23,1,0,0,1,1,0,2635516,2.01099139599228
84048113,48113,Dallas,Texas,0,2020-06-08,9558,Dallas,77,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,38,24,-25,81,20,23,1,0,0,1,1,0,2635516,2.92162900927181
84048113,48113,Dallas,Texas,0,2020-06-09,10406,Dallas,848,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,39,25,-24,82,21,23,1,0,0,1,1,0,2635516,32.1758623358766
84048113,48113,Dallas,Texas,0,2020-06-10,10712,Dallas,306,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,40,26,-23,83,22,24,1,0,0,1,1,0,2635516,11.6106295693139
84048113,48113,Dallas,Texas,0,2020-06-11,10906,Dallas,194,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,41,27,-22,84,23,24,1,0,0,1,1,0,2635516,7.36098737400949
84048113,48113,Dallas,Texas,0,2020-06-12,11169,Dallas,263,2020-05-01,2020-05-15,2020-07-03,2020-03-19,2020-05-19,42,28,-21,85,24,24,1,0,0,1,1,0,2635516,9.97907051218813
84048201,48201,Harris,Texas,0,2020-04-17,4720,Houston,196,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-14,-33,-77,29,-32,16,0,1,0,1,0,1,4713325,4.15842319381753
84048201,48201,Harris,Texas,0,2020-04-18,4891,Houston,171,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-13,-32,-76,30,-31,16,0,1,0,1,0,1,4713325,3.62801207215713
84048201,48201,Harris,Texas,0,2020-04-19,4960,Houston,69,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-12,-31,-75,31,-30,16,0,1,0,1,0,1,4713325,1.4639346957827
84048201,48201,Harris,Texas,0,2020-04-20,5143,Houston,183,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-11,-30,-74,32,-29,16,0,1,0,1,0,1,4713325,3.88260941055412
84048201,48201,Harris,Texas,0,2020-04-21,5293,Houston,150,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-10,-29,-73,33,-28,16,0,1,0,1,0,1,4713325,3.18246672996239
84048201,48201,Harris,Texas,0,2020-04-22,5472,Houston,179,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-9,-28,-72,34,-27,17,0,1,0,1,0,1,4713325,3.79774363108846
84048201,48201,Harris,Texas,0,2020-04-23,5648,Houston,176,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-8,-27,-71,35,-26,17,0,1,0,1,0,1,4713325,3.73409429648921
84048201,48201,Harris,Texas,0,2020-04-24,5782,Houston,134,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-7,-26,-70,36,-25,17,0,1,0,1,0,1,4713325,2.84300361209974
84048201,48201,Harris,Texas,0,2020-04-25,5934,Houston,152,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-6,-25,-69,37,-24,17,0,1,0,1,0,1,4713325,3.22489961969523
84048201,48201,Harris,Texas,0,2020-04-26,6036,Houston,102,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-5,-24,-68,38,-23,17,0,1,0,1,0,1,4713325,2.16407737637443
84048201,48201,Harris,Texas,0,2020-04-27,6743,Houston,707,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-4,-23,-67,39,-22,17,0,1,0,1,0,1,4713325,15.0000265205561
84048201,48201,Harris,Texas,0,2020-04-28,6931,Houston,188,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-3,-22,-66,40,-21,17,0,1,0,1,0,1,4713325,3.9886916348862
84048201,48201,Harris,Texas,0,2020-04-29,7423,Houston,492,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-2,-21,-65,41,-20,18,0,1,0,1,0,1,4713325,10.4384908742767
84048201,48201,Harris,Texas,0,2020-04-30,7917,Houston,494,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,-1,-20,-64,42,-19,18,0,1,0,1,0,1,4713325,10.4809237640095
84048201,48201,Harris,Texas,0,2020-05-01,8488,Houston,571,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,0,-19,-63,43,-18,18,0,1,0,1,0,1,4713325,12.1145900187235
84048201,48201,Harris,Texas,0,2020-05-02,8676,Houston,188,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,1,-18,-62,44,-17,18,0,1,0,1,0,1,4713325,3.9886916348862
84048201,48201,Harris,Texas,0,2020-05-03,8766,Houston,90,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,2,-17,-61,45,-16,18,0,1,0,1,0,1,4713325,1.90948003797744
84048201,48201,Harris,Texas,0,2020-05-04,8942,Houston,176,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,3,-16,-60,46,-15,18,0,1,0,1,0,1,4713325,3.73409429648921
84048201,48201,Harris,Texas,0,2020-05-05,9104,Houston,162,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,4,-15,-59,47,-14,18,0,1,0,1,0,1,4713325,3.43706406835939
84048201,48201,Harris,Texas,0,2020-05-06,9720,Houston,616,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,5,-14,-58,48,-13,19,0,1,0,1,0,1,4713325,13.0693300377122
84048201,48201,Harris,Texas,0,2020-05-07,9879,Houston,159,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,6,-13,-57,49,-12,19,0,1,0,1,0,1,4713325,3.37341473376014
84048201,48201,Harris,Texas,0,2020-05-08,10564,Houston,685,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,7,-12,-56,50,-11,19,0,1,0,1,0,1,4713325,14.5332647334949
84048201,48201,Harris,Texas,0,2020-05-09,11307,Houston,743,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,8,-11,-55,51,-10,19,0,1,0,1,0,1,4713325,15.7638185357471
84048201,48201,Harris,Texas,0,2020-05-10,11435,Houston,128,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,9,-10,-54,52,-9,19,0,1,0,1,0,1,4713325,2.71570494290124
84048201,48201,Harris,Texas,0,2020-05-11,11769,Houston,334,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,10,-9,-53,53,-8,19,0,1,0,1,0,1,4713325,7.08629258538293
84048201,48201,Harris,Texas,0,2020-05-12,12561,Houston,792,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,11,-8,-52,54,-7,19,0,1,0,1,0,1,4713325,16.8034243342014
84048201,48201,Harris,Texas,0,2020-05-13,12646,Houston,85,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,12,-7,-51,55,-6,20,0,1,0,1,0,1,4713325,1.80339781364536
84048201,48201,Harris,Texas,0,2020-05-14,12734,Houston,88,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,13,-6,-50,56,-5,20,0,1,0,1,0,1,4713325,1.8670471482446
84048201,48201,Harris,Texas,0,2020-05-15,12835,Houston,101,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,14,-5,-49,57,-4,20,1,1,0,1,0,1,4713325,2.14286093150801
84048201,48201,Harris,Texas,0,2020-05-16,14089,Houston,1254,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,15,-4,-48,58,-3,20,1,1,0,1,0,1,4713325,26.6054218624856
84048201,48201,Harris,Texas,0,2020-05-17,14353,Houston,264,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,16,-3,-47,59,-2,20,1,1,0,1,0,1,4713325,5.60114144473381
84048201,48201,Harris,Texas,0,2020-05-18,14816,Houston,463,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,17,-2,-46,60,-1,20,1,1,0,1,0,1,4713325,9.82321397315059
84048201,48201,Harris,Texas,0,2020-05-19,15295,Houston,479,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,18,-1,-45,61,0,20,1,1,0,1,0,1,4713325,10.1626770910132
84048201,48201,Harris,Texas,0,2020-05-20,15778,Houston,483,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,19,0,-44,62,1,21,1,1,0,1,0,1,4713325,10.2475428704789
84048201,48201,Harris,Texas,0,2020-05-21,16185,Houston,407,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,20,1,-43,63,2,21,1,1,0,1,0,1,4713325,8.6350930606313
84048201,48201,Harris,Texas,0,2020-05-22,16559,Houston,374,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,21,2,-42,64,3,21,1,1,0,1,0,1,4713325,7.93495038003957
84048201,48201,Harris,Texas,0,2020-05-23,16654,Houston,95,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,22,3,-41,65,4,21,1,1,0,1,0,1,4713325,2.01556226230952
84048201,48201,Harris,Texas,0,2020-05-24,17101,Houston,447,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,23,4,-40,66,5,21,1,1,0,1,0,1,4713325,9.48375085528793
84048201,48201,Harris,Texas,0,2020-05-25,17509,Houston,408,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,24,5,-39,67,6,21,1,1,0,1,0,1,4713325,8.65630950549771
84048201,48201,Harris,Texas,0,2020-05-26,18145,Houston,636,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,25,6,-38,68,7,21,1,1,0,1,0,1,4713325,13.4936589350406
84048201,48201,Harris,Texas,0,2020-05-27,18578,Houston,433,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,26,7,-37,69,8,22,1,1,0,1,0,1,4713325,9.18672062715811
84048201,48201,Harris,Texas,0,2020-05-28,19171,Houston,593,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,27,8,-36,70,9,22,1,1,0,1,0,1,4713325,12.5813518057847
84048201,48201,Harris,Texas,0,2020-05-29,19419,Houston,248,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,28,9,-35,71,10,22,1,1,0,1,0,1,4713325,5.26167832687116
84048201,48201,Harris,Texas,0,2020-05-30,19874,Houston,455,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,29,10,-34,72,11,22,1,1,0,1,0,1,4713325,9.65348241421926
84048201,48201,Harris,Texas,0,2020-05-31,20216,Houston,342,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,30,11,-33,73,12,22,1,1,0,1,0,1,4713325,7.25602414431426
84048201,48201,Harris,Texas,0,2020-06-01,21012,Houston,796,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,31,12,-32,74,13,22,1,1,0,1,0,1,4713325,16.8882901136671
84048201,48201,Harris,Texas,0,2020-06-02,21477,Houston,465,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,32,13,-31,75,14,22,1,1,0,1,1,0,4713325,9.86564686288342
84048201,48201,Harris,Texas,0,2020-06-03,21886,Houston,409,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,33,14,-30,76,15,23,1,1,0,1,1,0,4713325,8.67752595036413
84048201,48201,Harris,Texas,0,2020-06-04,23314,Houston,1428,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,34,15,-29,77,16,23,1,0,0,1,1,0,4713325,30.297083269242
84048201,48201,Harris,Texas,0,2020-06-05,24137,Houston,823,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,35,16,-28,78,17,23,1,0,0,1,1,0,4713325,17.4611341250603
84048201,48201,Harris,Texas,0,2020-06-06,24499,Houston,362,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,36,17,-27,79,18,23,1,0,0,1,1,0,4713325,7.68035304164258
84048201,48201,Harris,Texas,0,2020-06-07,24636,Houston,137,2020-05-01,2020-05-20,2020-07-03,2020-03-19,2020-05-19,37,18,-26,80,19,23,1,0,0,1,1,0,4713325,2.90665294669899
